shares,category,weekday,num_videos,num_imgs,num_keywords,n_tokens_title,n_tokens_content,kwshares_avg
1100,business,sunday,0,1,5,9,1279,2392.4072
4100,tech,sunday,0,1,6,13,301,2884.7954
2700,world,sunday,2,11,10,11,225,5555.519
718,entertainment,sunday,0,0,10,13,211,3742.5024
1100,entertainment,sunday,0,2,10,11,265,3198.2292
28400,world,sunday,0,14,10,8,340,4051.4434
3700,socialmedia,sunday,1,11,9,7,1525,3734.7014
12800,business,sunday,0,1,6,10,811,3946.2302
29700,lifestyle,monday,0,21,9,12,907,3711.4807
1700,business,monday,0,12,8,11,576,2511.635
1300,tech,monday,1,1,6,10,230,2767.0217
1100,tech,monday,0,1,8,10,166,2412.6472
839,business,monday,0,1,4,8,248,2622.5586
483,world,monday,0,1,10,10,515,2814.3687
11700,business,monday,0,3,8,9,699,3762.5168
1000,world,monday,1,2,7,10,794,1783.1125
875,entertainment,monday,1,0,6,13,291,2797.8069
1300,tech,monday,0,0,8,7,274,2192.9653
886,business,monday,10,4,6,12,683,3416.5728
476,world,monday,0,1,6,10,1258,2032.4043
543,tech,monday,0,2,7,13,345,1820.5544
3700,business,monday,0,1,5,10,427,3396.3342
1800,socialmedia,monday,0,1,2,11,228,3698.8899
842,world,monday,0,1,10,8,357,2599.6697
1400,business,monday,0,0,7,11,160,2138.6118
948,entertainment,monday,0,0,6,7,262,2607.0923
893,entertainment,monday,2,12,10,7,444,3259.1135
910,entertainment,monday,1,13,10,11,945,3519.1411
1300,business,monday,1,1,5,11,612,1802.0883
693,entertainment,monday,0,1,5,8,438,3221.0867
852,business,monday,0,1,8,11,364,2686.7224
1000,business,monday,0,1,4,11,732,2854.8567
967,world,monday,1,14,8,8,197,4228.2344
712,world,monday,0,1,6,9,774,2097.8987
922,entertainment,monday,1,39,10,13,1386,3432.2151
2000,entertainment,monday,1,20,10,10,434,3374.8945
1800,entertainment,monday,1,10,9,13,230,2711.7937
3600,business,monday,0,1,5,9,229,3208.3306
2300,entertainment,monday,0,7,4,9,1730,4528.7778
2100,tech,monday,2,0,7,8,382,2131.2146
667,world,monday,2,0,4,14,126,4487.6787
1000,world,monday,1,10,8,11,275,4809.6006
786,entertainment,monday,1,1,8,9,341,3448.9565
18000,world,monday,0,8,10,13,423,4268.416
1100,entertainment,monday,1,50,6,11,1454,3493.8052
1300,world,monday,0,1,10,10,615,2576.5344
1200,world,monday,3,10,8,9,642,2441.7322
2300,business,monday,2,0,5,10,237,3866.8706
1400,entertainment,monday,13,2,6,8,1197,2273.8989
4900,tech,monday,0,11,9,9,514,2588.2502
6300,tech,monday,1,0,7,9,310,2801.9634
1400,world,monday,0,1,5,11,409,4680.0444
30600,business,monday,0,1,6,10,1012,4099.043
726,business,monday,1,1,5,11,643,2797.498
7400,business,monday,0,14,10,11,389,3033.9639
2400,tech,monday,1,7,6,12,524,3729.6802
899,business,monday,0,27,6,9,178,3484.2615
3600,world,monday,1,12,7,12,291,3757.9072
857,business,monday,0,1,4,12,285,2465.2939
1300,world,monday,1,1,10,10,568,2688.6824
1400,business,monday,0,1,6,10,292,2900.0769
1300,tech,monday,0,2,6,10,252,2806.7822
12500,world,monday,1,0,5,8,116,4944.5342
1000,business,monday,0,1,6,11,256,3838.095
1000,world,monday,0,2,9,9,151,4738.5156
9900,tech,monday,2,3,7,12,1549,2337.6863
7700,lifestyle,tuesday,0,1,7,10,536,4007.9465
1300,world,tuesday,0,18,7,15,1253,1998.7526
2300,business,tuesday,0,2,9,10,137,2856.7263
8000,tech,tuesday,0,1,6,11,194,2713.7998
6400,world,tuesday,2,10,10,6,3510,2747.6985
981,world,tuesday,0,1,6,10,297,2442.8394
1000,business,tuesday,0,1,9,8,654,2664.4731
1900,entertainment,tuesday,1,0,7,12,129,2948.8232
2000,tech,tuesday,0,1,8,12,370,3011.4302
724,world,tuesday,0,0,6,11,355,2200.9937
2000,entertainment,tuesday,1,50,6,13,1448,3829.3474
5400,world,tuesday,1,10,10,9,252,6727.3657
699,world,tuesday,0,1,7,9,389,1669.2617
964,business,tuesday,0,1,6,8,1072,2587.6853
10100,business,tuesday,21,0,9,11,775,4346.0615
4800,business,tuesday,11,0,10,10,590,3162.4136
3800,socialmedia,tuesday,0,12,6,10,766,3698.575
2500,tech,tuesday,0,1,9,11,423,2442.5452
9100,tech,tuesday,1,0,7,8,196,2875.9788
1200,tech,tuesday,0,0,10,12,97,2651.6938
1000,tech,tuesday,1,1,8,11,983,3021.7336
17200,business,tuesday,1,3,10,15,612,4391.3687
8900,business,tuesday,1,1,7,15,189,2948.3479
1500,world,tuesday,1,1,8,12,232,2142.9031
881,business,tuesday,0,1,6,8,367,3288.1733
838,tech,tuesday,0,2,6,8,357,2354.8125
9600,business,tuesday,0,3,6,9,893,3793.6545
15500,world,tuesday,1,10,10,9,152,3998.7883
5900,business,tuesday,11,0,10,12,665,3616.3154
1400,business,tuesday,0,11,5,11,359,2839.1885
867,business,tuesday,0,1,9,10,364,2466.6555
944,entertainment,tuesday,6,1,6,12,343,3795.2561
863,world,tuesday,1,1,9,13,469,2358.9805
8200,world,tuesday,0,7,8,11,373,4478.8145
803,business,tuesday,11,0,9,12,610,17316.506
881,world,tuesday,0,1,4,10,548,2082.9097
639,business,tuesday,0,1,5,12,414,1879.9558
1500,world,tuesday,1,10,9,8,213,4600.9629
1200,tech,tuesday,0,1,7,8,618,2428.7439
813,world,tuesday,0,1,7,10,627,1939.3784
2300,world,tuesday,1,0,7,9,793,1898.8149
689,world,tuesday,0,18,6,12,616,2331.8779
2100,tech,tuesday,3,11,8,11,1787,2416.5171
1900,world,tuesday,2,0,10,9,127,5292.3867
1400,world,tuesday,0,12,10,9,0,2851.8159
8600,world,tuesday,0,20,9,9,399,4570.5449
2100,entertainment,tuesday,0,7,10,9,777,3463.311
876,business,tuesday,0,1,3,14,313,2921.9265
656,entertainment,tuesday,2,1,5,14,913,3035.8704
1200,world,tuesday,0,1,8,9,629,1830.9756
881,world,tuesday,0,1,9,9,1096,3685.3577
19500,business,tuesday,11,0,10,12,645,4712.3716
748,world,tuesday,0,1,4,12,7081,1901.885
656,entertainment,tuesday,0,1,4,10,404,3509.9038
789,world,tuesday,0,1,5,12,166,3559.9431
743,world,tuesday,0,1,6,11,821,2208.0149
4000,entertainment,tuesday,0,26,9,13,402,4425.418
2000,business,tuesday,13,0,7,12,632,3035.3591
6500,world,tuesday,2,0,8,9,97,4981.5625
1000,world,tuesday,2,11,8,12,1445,2362.0393
820,lifestyle,tuesday,0,2,10,10,508,3835.5244
834,business,tuesday,0,1,6,14,266,3033.1245
2000,business,wednesday,0,1,7,9,663,2914.1199
9200,world,wednesday,0,18,3,11,249,2773.6448
1400,world,wednesday,0,22,9,7,195,6244.4731
1300,world,wednesday,0,0,8,13,181,5242.0894
860,tech,wednesday,0,0,10,14,123,2863.1797
804,world,wednesday,1,0,9,9,197,3045.4905
7800,business,wednesday,11,0,10,9,626,4123.707
875,world,wednesday,1,8,6,10,553,4913.9609
1300,business,wednesday,0,1,6,7,782,3061.4753
789,world,wednesday,1,1,9,10,715,2347.4211
110200,business,wednesday,12,0,10,13,651,4755.8301
6700,tech,wednesday,1,1,6,12,265,3185.8337
1200,business,wednesday,1,0,6,10,193,3875.0029
1800,world,wednesday,0,1,6,11,781,1821.0845
834,business,wednesday,0,1,6,11,412,3054.6492
976,world,wednesday,0,15,7,12,727,3632.7505
10900,entertainment,wednesday,1,8,8,11,856,2805.1108
698,tech,wednesday,0,1,6,7,471,3282.2063
3400,socialmedia,wednesday,0,11,5,9,812,4407.874
1300,business,wednesday,0,3,4,11,335,3031.5066
1000,business,wednesday,1,2,4,12,414,2879.9312
969,business,wednesday,0,12,5,10,557,3385.9746
1900,socialmedia,wednesday,0,8,7,9,303,2595.4451
692,world,wednesday,0,0,7,10,332,1861.5897
1100,tech,wednesday,0,2,6,11,194,3746.9312
1500,entertainment,wednesday,0,11,4,8,360,5360.6675
1100,tech,wednesday,1,2,10,10,399,2748.3564
1400,tech,wednesday,1,1,7,13,1045,2661.4753
2400,tech,wednesday,0,1,7,12,0,3008.3081
2500,business,wednesday,0,1,7,8,937,2969.9849
840,world,wednesday,0,1,8,9,293,3220.1548
1700,socialmedia,wednesday,0,14,8,13,468,3185.1174
967,world,wednesday,0,10,10,11,279,4829.8892
4000,entertainment,wednesday,1,0,10,9,134,3519.5996
894,business,wednesday,11,0,9,12,477,3238.6743
1900,world,wednesday,1,13,7,11,388,2347.3667
6100,tech,wednesday,0,0,8,13,214,3517.0364
2400,tech,wednesday,0,1,5,11,620,3005.1699
18800,entertainment,wednesday,1,10,9,8,138,4600.7476
3700,socialmedia,wednesday,0,2,8,8,312,3605.1582
1400,world,wednesday,0,2,10,7,171,2700.5271
1200,world,wednesday,1,1,8,12,425,1531.5785
886,entertainment,wednesday,2,15,7,13,704,3123.4089
919,world,wednesday,0,1,7,10,385,2421.4126
896,world,wednesday,0,1,6,9,327,1821.0845
870,world,wednesday,1,20,9,12,915,2290.208
3600,business,wednesday,1,0,7,11,165,7349.0898
629,business,wednesday,0,1,4,9,348,2186.1135
1400,world,wednesday,0,10,10,11,0,3695.6008
3900,socialmedia,wednesday,0,1,9,7,689,3923.4954
18300,world,wednesday,0,2,4,11,229,2692.6663
998,tech,wednesday,0,1,5,10,214,2632.1587
5700,tech,wednesday,0,37,7,5,3139,2646.4673
630,world,wednesday,0,0,10,11,239,4145.8066
2300,world,wednesday,0,0,6,11,294,2336.6831
1700,tech,wednesday,1,2,7,12,575,2351.3345
720,business,wednesday,0,1,10,10,221,2398.187
2000,entertainment,wednesday,21,1,7,11,537,2699.8694
1500,world,wednesday,0,9,9,11,175,5711.189
1800,socialmedia,wednesday,0,14,8,7,197,2984.0049
751,world,wednesday,0,1,5,14,517,4098.3262
1700,entertainment,wednesday,1,36,10,9,1573,3712.5198
3600,tech,wednesday,0,1,7,11,206,2074.8452
4600,entertainment,wednesday,1,2,10,12,209,3429.2502
969,world,wednesday,1,10,10,12,226,5108.8359
2300,world,wednesday,11,2,10,11,558,6352.1855
1400,world,wednesday,0,1,9,11,1049,2903.3706
2500,tech,wednesday,0,1,8,13,344,3177.6807
918,tech,wednesday,0,1,9,11,977,2434.2495
3000,tech,wednesday,0,0,10,7,314,2998.0701
3000,business,wednesday,0,2,8,11,221,3944.1455
1100,tech,thursday,2,0,7,14,169,2644.9993
696,tech,thursday,0,1,10,9,303,2615.2722
1200,business,thursday,0,29,4,10,274,3642.1765
11400,business,thursday,11,0,10,14,910,4530.5117
11600,world,thursday,0,1,10,14,302,3407.4792
1100,world,thursday,0,1,8,9,322,2248.5066
2100,business,thursday,0,1,7,14,928,4397.1011
9700,world,thursday,1,9,5,7,517,3141.0681
1400,world,thursday,1,22,10,10,208,3660.3523
1200,world,thursday,0,10,10,8,600,4067.7961
3200,world,thursday,1,10,9,11,764,4405.2915
871,world,thursday,0,1,5,16,180,5680.335
809,business,thursday,11,0,10,12,611,4098.0342
970,business,thursday,0,1,6,9,394,3211.0317
1100,lifestyle,thursday,0,1,8,9,480,4339.8887
1700,business,thursday,2,6,7,10,2228,3031.3669
5800,socialmedia,thursday,0,2,9,7,579,2770.0396
2900,socialmedia,thursday,0,2,5,11,180,3389.1509
2000,socialmedia,thursday,1,1,5,13,1236,2486.0757
1700,business,thursday,0,3,4,6,440,3032.2244
1800,socialmedia,thursday,0,2,5,11,423,4233.5391
1400,socialmedia,thursday,0,1,9,9,399,3201.0305
1900,socialmedia,thursday,0,1,6,10,618,2638.0964
3600,world,thursday,0,1,6,12,593,2105.9246
22600,world,thursday,1,0,9,11,201,3782.5801
1600,tech,thursday,0,2,9,12,250,1704.6542
1300,entertainment,thursday,0,30,8,13,812,3635.6523
618,business,thursday,2,1,7,11,234,3401.2632
552,business,thursday,0,1,5,10,292,3327.3284
2000,tech,thursday,2,2,10,13,569,3299.0669
1300,entertainment,thursday,0,5,6,14,391,5455.4795
1500,business,thursday,11,0,10,14,634,5068.0767
6700,entertainment,thursday,1,10,10,12,268,4044.2302
975,business,thursday,0,1,8,12,158,2532.1785
1100,tech,thursday,0,2,6,8,310,3037.3464
1100,tech,thursday,0,1,10,9,452,2599.7039
1400,world,thursday,1,21,8,6,484,4055.9971
1200,business,thursday,0,1,5,12,272,2573.4929
2800,business,thursday,0,4,10,11,1809,2690.8521
682,world,thursday,0,1,8,9,434,2036.22
9000,lifestyle,thursday,1,17,10,10,204,5321.8857
875,entertainment,thursday,0,2,6,11,320,3235.6067
947,entertainment,thursday,0,11,7,10,1074,2659.9695
2700,tech,thursday,0,1,10,11,1265,2859.064
1800,world,thursday,14,0,8,11,356,3847.6833
679,world,thursday,0,14,9,10,0,5034.3662
1100,entertainment,thursday,1,21,6,8,985,2672.2759
1600,world,thursday,8,0,9,12,137,3236.6877
1200,entertainment,thursday,1,1,10,12,161,3223.4875
133700,world,thursday,2,0,10,16,159,3539.2163
974,world,thursday,0,1,7,11,496,3684.5862
2700,tech,thursday,0,10,9,13,855,1954.5283
773,entertainment,thursday,0,1,7,10,302,3399.0999
539,world,thursday,1,0,9,10,230,2248.6174
1300,world,thursday,0,23,8,12,231,5073.7031
3800,business,thursday,0,2,5,6,201,3587.2991
77800,world,thursday,1,14,9,11,138,4250.1743
803,entertainment,thursday,27,2,8,12,968,3097.8462
19200,entertainment,thursday,13,1,9,12,892,3410.7349
954,tech,thursday,0,2,8,9,372,2289.0522
949,socialmedia,thursday,0,1,8,12,477,3086.6279
977,entertainment,thursday,1,12,8,9,305,4251.9888
812,business,thursday,0,0,9,14,134,2118.3477
713,world,thursday,0,1,7,11,1011,2327.5479
1100,world,thursday,1,18,8,11,282,4374.7617
848,world,thursday,0,1,5,7,379,2472.7625
5900,tech,thursday,0,1,4,7,248,2321.4712
759,business,thursday,0,1,7,9,384,1761.4554
1600,business,friday,0,1,8,12,206,2733.5767
1100,tech,friday,1,0,10,12,163,2948.353
1200,tech,friday,0,1,7,10,176,2446.115
829,entertainment,friday,2,1,10,12,554,3235.7227
945,business,friday,0,1,5,7,229,2370.7969
1000,business,friday,11,0,10,14,696,5023.7422
5900,business,friday,11,0,9,7,745,4886.144
1600,world,friday,0,10,5,11,0,2348.5542
2600,world,friday,0,15,8,9,601,2597.554
666,world,friday,0,1,4,12,501,2388.7275
1300,lifestyle,friday,0,2,8,9,841,4278.272
774,world,friday,1,1,8,11,340,2040.1897
4000,socialmedia,friday,0,16,8,9,737,4532.1821
1600,socialmedia,friday,0,1,10,13,4878,2392.387
11500,lifestyle,friday,1,8,10,9,920,5794.0957
894,world,friday,2,0,10,9,160,3924.5928
2200,tech,friday,0,11,6,9,600,3048.6667
834,business,friday,0,1,4,9,344,2527.4968
2000,business,friday,2,1,7,11,134,3253.6782
1100,world,friday,1,0,7,8,305,2453.4397
1400,business,friday,1,10,6,14,731,2758.2991
1200,socialmedia,friday,1,0,3,4,160,3414.2827
888,world,friday,0,21,8,12,235,4572.3511
4200,tech,friday,0,1,10,11,344,4562.1348
4600,entertainment,friday,0,14,8,12,584,4442.8765
1800,entertainment,friday,0,15,7,13,622,3428.0874
1200,world,friday,1,10,10,11,130,4129.1851
703,lifestyle,friday,1,3,8,8,1106,3812.988
842,business,friday,0,0,10,13,133,2264.6265
4900,world,friday,0,15,7,10,209,5410.3057
2700,tech,friday,0,8,8,11,1655,2686.2717
1600,world,friday,0,0,5,11,300,3706.2832
798,world,friday,0,1,6,13,829,2291.3083
956,entertainment,friday,1,6,8,10,290,3790.3413
92100,business,friday,1,0,10,11,178,3464.5964
950,world,friday,0,1,3,10,269,4096.0146
3500,world,friday,0,13,7,10,439,5995.8174
15200,world,friday,1,17,7,12,610,4163.4644
1100,world,friday,0,1,5,10,912,4391.3604
741,world,friday,1,0,7,10,298,1996.6168
737,business,friday,0,1,6,11,1290,4900.061
3700,tech,friday,1,0,10,7,153,2644.865
2500,business,friday,75,1,10,10,1006,4324.7808
849,entertainment,friday,0,15,6,10,826,3900.9109
1600,entertainment,friday,0,1,4,10,1040,3642.9592
1100,tech,friday,1,2,10,10,585,2256.6882
1700,entertainment,friday,2,0,7,12,195,4466.4297
5000,business,friday,0,7,7,12,847,4381.1362
1300,world,friday,0,11,10,12,419,5534.1372
1500,entertainment,friday,0,16,9,10,706,2727.082
4400,world,friday,0,4,10,12,1282,3104.0757
11100,entertainment,friday,1,15,8,10,632,4778.5664
1100,business,friday,2,0,9,15,113,3356.7522
1000,business,friday,0,13,7,10,476,2597.3687
2000,world,friday,1,1,8,12,1319,2230.5747
3300,tech,friday,0,11,8,14,1228,2440.5488
1400,business,friday,0,1,6,10,444,2672.6252
11000,world,saturday,0,25,8,8,297,3937.7263
9100,tech,saturday,1,0,6,11,398,3684.9761
1600,tech,saturday,0,1,8,9,353,2941.6345
4900,tech,saturday,0,1,10,10,527,1862.4774
5300,socialmedia,saturday,0,10,6,12,582,4049.1541
2800,tech,saturday,0,6,8,12,589,2908.3652
1600,tech,saturday,0,1,9,10,285,1745.316
3000,world,saturday,0,10,5,9,0,2641.0959
1900,business,saturday,0,2,4,8,343,4091.658
1200,world,saturday,1,3,10,9,622,2904.0703
1600,entertainment,saturday,0,2,9,11,251,3360.9219
1200,entertainment,saturday,0,0,8,11,307,3973.9739
3900,socialmedia,saturday,0,3,6,13,454,3892.0706
5900,entertainment,saturday,13,0,10,9,392,3853.7529
1400,world,saturday,0,3,10,9,531,2182.5544
1800,business,saturday,23,1,5,13,1426,4430.1411
1500,entertainment,saturday,0,2,10,10,1861,2832.0815
2800,socialmedia,saturday,0,1,7,8,1095,4012.4636
1100,world,saturday,0,1,7,11,399,2104.1143
957,lifestyle,sunday,0,14,6,11,277,3464.0669
3400,tech,sunday,0,0,10,11,327,3159.0498
792,world,sunday,0,0,10,12,290,3212.2048
1400,world,sunday,1,8,10,12,2958,3114.7039
2400,socialmedia,sunday,2,7,6,10,930,3399.6826
4800,socialmedia,sunday,0,1,6,11,1951,3860.293
7100,entertainment,sunday,0,51,5,13,1467,3434.6045
5900,world,sunday,0,2,10,10,643,6604.1362
8700,business,sunday,0,11,10,15,1024,3596.814
3900,world,sunday,13,1,9,13,542,3617.0791
2300,business,sunday,0,3,5,10,1069,4322.6011
2100,tech,sunday,0,7,8,12,674,3554.3069
3100,tech,sunday,0,0,8,11,312,2544.4382
1000,entertainment,sunday,0,6,5,8,365,3434.6045
1500,world,sunday,0,15,8,8,897,3291.4509
1400,business,sunday,0,1,10,8,347,3302.6948
3500,entertainment,sunday,15,1,6,12,349,4029.9524
3900,entertainment,sunday,1,13,10,10,159,4097.3994
548,world,sunday,0,16,9,8,259,3713.3328
3900,business,sunday,1,1,6,14,150,4187.2476
18000,business,sunday,65,15,10,9,1138,4298.7544
1100,entertainment,sunday,1,1,5,7,867,3262.8743
2500,entertainment,sunday,0,1,10,8,51,3448.3232
1200,entertainment,sunday,13,1,7,11,573,2534.428
4200,entertainment,sunday,14,0,10,13,513,3078.5117
2600,world,sunday,0,15,7,11,200,4811.4297
1200,socialmedia,sunday,9,1,5,9,168,3008.2134
759,world,sunday,1,0,10,14,224,14569.318
19600,entertainment,sunday,14,1,6,14,540,3269.1753
975,entertainment,sunday,0,0,5,12,802,2828.2869
2600,world,sunday,0,20,7,11,182,6201.397
2000,entertainment,monday,0,1,5,11,1282,4606.5752
1600,tech,monday,0,1,10,10,234,3362.4468
1200,world,monday,5,8,6,9,973,8750.0674
3100,business,monday,2,0,6,13,209,4124.4331
970,tech,monday,0,1,6,15,368,2047.9489
692,entertainment,monday,0,13,10,11,287,3688.8604
1500,world,monday,1,10,6,11,171,6232.5601
1400,business,monday,0,2,9,10,117,2587.9895
4000,tech,monday,1,1,9,10,232,2439.7527
1200,world,monday,0,11,7,9,535,4613.5576
1800,business,monday,1,1,7,14,191,3540.2786
3000,socialmedia,monday,0,1,6,13,421,2279.6714
3900,business,monday,1,3,6,8,948,3286.5444
1700,tech,monday,0,5,6,10,600,3338.6587
11300,socialmedia,monday,2,8,10,10,534,3769.0432
1300,world,monday,1,3,10,13,184,4306.9727
654,world,monday,0,1,4,11,370,2868.2571
8500,tech,monday,0,14,8,14,589,2662.5295
787,world,monday,0,1,5,9,272,2319.5593
2100,world,monday,0,1,9,9,356,2043.0437
1200,lifestyle,monday,1,1,4,8,379,3318.019
4200,business,monday,66,0,8,10,579,5004.0176
1900,business,monday,1,3,6,13,1608,2092.4373
1000,entertainment,monday,3,15,10,10,978,3487.2017
793,world,monday,1,33,10,13,2490,2675.1919
1200,business,monday,1,1,10,11,1094,3616.1855
941,entertainment,monday,1,1,6,11,311,3797.3481
926,world,monday,1,1,9,9,591,2152.7136
1400,world,monday,0,2,10,11,460,2855.969
1100,business,monday,0,1,3,11,810,3489.7668
976,tech,monday,0,1,9,10,247,2452.2083
2900,socialmedia,monday,0,1,7,10,513,3455.0388
1300,entertainment,monday,0,12,7,10,1396,3130.6753
7600,entertainment,monday,21,1,6,11,266,3702.5376
8500,world,monday,0,16,7,5,146,5406.2891
3700,business,monday,0,1,5,8,672,4591.4526
878,world,monday,1,1,9,11,1259,4570.5757
4400,world,monday,1,22,7,10,215,4961.3389
1500,entertainment,monday,1,4,5,12,350,3261.0098
1500,entertainment,monday,0,9,10,8,744,3422.0208
2900,entertainment,monday,13,1,3,10,432,3221.064
6000,world,monday,1,18,5,14,285,5147.374
3900,world,monday,0,14,10,7,757,4640.2876
1500,world,monday,0,1,5,12,1096,4097.2002
1700,socialmedia,monday,13,2,5,10,396,3711.1099
1700,socialmedia,monday,0,15,5,15,678,3706.8154
863,business,monday,1,3,10,11,595,4024.2947
721,business,monday,13,2,6,8,590,3599.6943
2300,tech,monday,0,1,8,12,377,2395.4712
10900,world,monday,1,19,8,11,496,5330.3745
796,entertainment,monday,0,1,3,9,601,3339.9624
1000,tech,monday,0,0,10,13,134,2513.8987
640,world,monday,0,1,8,11,349,3430.531
1300,business,monday,10,1,10,9,598,4060.9727
1400,world,tuesday,21,0,6,10,368,4862.2339
1400,tech,tuesday,0,1,10,9,1069,3051.541
753,world,tuesday,0,1,7,11,332,2001.8148
2500,tech,tuesday,0,1,10,12,402,2667.292
1200,tech,tuesday,1,0,7,9,257,2221.9431
16100,business,tuesday,0,1,7,15,628,3802.8137
11900,world,tuesday,2,0,8,10,531,4072.9329
3100,entertainment,tuesday,1,50,7,10,1438,4319.937
2000,world,tuesday,2,9,6,9,190,4951.3145
636,world,tuesday,0,2,7,8,256,5233.7212
16900,world,tuesday,0,12,6,7,1081,1919.2428
1300,world,tuesday,1,1,6,13,531,2533.917
1900,world,tuesday,0,0,7,12,385,1783.5302
1000,tech,tuesday,0,3,5,10,319,3135.1812
626,world,tuesday,0,2,6,9,460,2292.437
1100,world,tuesday,1,16,8,11,384,4735.5396
12400,world,tuesday,1,14,5,13,280,18984.885
3500,socialmedia,tuesday,1,2,10,7,2309,2564.021
4600,socialmedia,tuesday,0,2,7,14,144,3208.1594
3500,business,tuesday,0,7,8,13,3320,3224.7224
10100,business,tuesday,2,7,6,8,1906,5408.6177
1900,socialmedia,tuesday,2,7,3,9,1222,3553.3054
14400,socialmedia,tuesday,2,7,4,9,958,3445.0583
3800,socialmedia,tuesday,2,8,5,10,958,2723.9109
